shipment_date,shipment_quantity_bara,wholesale_price,product_code,customer_code
2019-02-21,2740.0,125.0,130049,4721108
2019-02-22,3220.0,125.0,130049,4721108
2019-02-23,3920.0,125.0,130049,4721108
2019-02-24,2720.0,125.0,130049,4721108
2019-02-25,7380.0,105.0,130049,4721108
2019-02-26,6760.0,105.0,130049,4721108
2019-02-27,5760.0,105.0,130049,4721108
2019-02-28,3980.0,125.0,130049,4721108
2019-03-01,2720.0,125.0,130049,4721108
2019-03-02,10580.0,95.0,130049,4721108
2019-03-03,3640.0,110.49450549450549,130049,4721108
2019-03-04,1740.0,115.0,130049,4721108
2019-03-05,1880.0,115.0,130049,4721108
2019-03-06,8660.0,90.0,130049,4721108
2019-03-07,7020.0,90.0,130049,4721108
2019-03-08,4820.0,115.0,130049,4721108
2019-03-09,7000.0,115.0,130049,4721108
2019-03-10,6320.0,85.0,130049,4721108
2019-03-11,6640.0,85.0,130049,4721108
2019-03-12,7000.0,85.0,130049,4721108
2019-03-13,9560.0,85.0,130049,4721108
2019-03-14,8900.0,85.0,130049,4721108
2019-03-15,9460.0,85.0,130049,4721108
2019-03-16,11300.0,85.0,130049,4721108
2019-03-17,8080.0,85.0,130049,4721108
2019-03-18,8760.0,80.0,130049,4721108
2019-03-19,6640.0,85.0,130049,4721108
2019-03-20,7440.0,85.0,130049,4721108
2019-03-21,5200.0,85.0,130049,4721108
2019-03-22,7600.0,80.0,130049,4721108
2019-03-23,8860.0,85.0,130049,4721108
2019-03-24,6200.0,80.0,130049,4721108
2019-03-25,6900.0,80.0,130049,4721108
2019-03-26,8080.0,80.0,130049,4721108
2019-03-27,6320.0,80.0,130049,4721108
2019-03-28,5320.0,80.0,130049,4721108
2019-03-29,8100.0,80.0,130049,4721108
2019-03-30,8740.0,80.0,130049,4721108
2019-03-31,7380.0,100.0,130049,4721108
2019-04-01,9560.0,80.0,130049,4721108
2019-04-02,7640.0,80.0,130049,4721108
2019-04-03,7520.0,80.0,130049,4721108
2019-04-04,6880.0,80.0,130049,4721108
2019-04-05,7920.0,80.0,130049,4721108
2019-04-06,9160.0,80.0,130049,4721108
2019-04-07,6820.0,80.0,130049,4721108
2019-04-08,8720.0,80.0,130049,4721108
2019-04-09,7860.0,80.0,130049,4721108
2019-04-10,5220.0,100.0,130049,4721108
2019-04-11,5340.0,100.0,130049,4721108
2019-04-12,8520.0,80.0,130049,4721108
2019-04-13,8820.0,80.0,130049,4721108
2019-04-14,7060.0,80.0,130049,4721108
2019-04-15,9020.0,80.0,130049,4721108
2019-04-16,8880.0,80.0,130049,4721108
2019-04-17,7580.0,80.0,130049,4721108
2019-04-18,6800.0,80.0,130049,4721108
2019-04-19,7720.0,80.0,130049,4721108
2019-04-20,8640.0,80.0,130049,4721108
2019-04-21,6720.0,80.0,130049,4721108
2019-04-22,8140.0,78.62407862407862,130049,4721108
2019-04-23,7120.0,79.43820224719101,130049,4721108
2019-04-24,6220.0,79.03536977491962,130049,4721108
2019-04-25,6020.0,79.734219269103,130049,4721108
2019-04-26,5380.0,100.0,130049,4721108
2019-04-27,6060.0,100.0,130049,4721108
2019-04-28,3840.0,100.0,130049,4721108
2019-04-29,4020.0,100.0,130049,4721108
2019-04-30,5060.0,100.0,130049,4721108
2019-05-01,2460.0,100.0,130049,4721108
2019-05-02,6420.0,80.0,130049,4721108
2019-05-03,7780.0,80.0,130049,4721108
2019-05-04,6600.0,80.0,130049,4721108
2019-05-05,5720.0,80.0,130049,4721108
2019-05-06,7160.0,80.0,130049,4721108
2019-05-07,8540.0,100.0,130049,4721108
2019-05-08,7280.0,100.0,130049,4721108
2019-05-09,7460.0,80.0,130049,4721108
2019-05-10,4780.0,100.0,130049,4721108
2019-05-11,5260.0,100.0,130049,4721108
2019-05-12,3720.0,80.0,130049,4721108
2019-05-13,3120.0,100.0,130049,4721108
2019-05-14,3260.0,100.0,130049,4721108
2019-05-15,7060.0,80.0,130049,4721108
2019-05-16,5240.0,80.0,130049,4721108
2019-05-17,3700.0,100.0,130049,4721108
2019-05-18,5140.0,100.0,130049,4721108
2019-05-19,3280.0,100.0,130049,4721108
2019-05-20,3940.0,100.0,130049,4721108
2019-05-21,3600.0,100.0,130049,4721108
2019-05-22,6620.0,80.0,130049,4721108
2019-05-23,4020.0,100.0,130049,4721108
2019-05-24,4320.0,100.0,130049,4721108
2019-05-25,4220.0,100.0,130049,4721108
2019-05-26,2560.0,90.0,130049,4721108
2019-05-27,2660.0,90.0,130049,4721108
2019-05-28,2520.0,90.0,130049,4721108
2019-05-29,2800.0,90.0,130049,4721108
2019-05-30,2460.0,90.0,130049,4721108
2019-05-31,3820.0,90.0,130049,4721108
2019-06-01,3680.0,90.0,130049,4721108
2019-06-02,2780.0,90.0,130049,4721108
2019-06-03,3380.0,90.0,130049,4721108
2019-06-04,3300.0,90.0,130049,4721108
2019-06-05,9520.0,75.0,130049,4721108
2019-06-06,7400.0,75.0,130049,4721108
2019-06-07,4500.0,90.0,130049,4721108
2019-06-08,4780.0,90.0,130049,4721108
2019-06-09,3420.0,90.0,130049,4721108
2019-06-10,5320.0,90.0,130049,4721108
2019-06-11,4920.0,90.0,130049,4721108
2019-06-12,4320.0,90.0,130049,4721108
2019-06-13,4860.0,90.0,130049,4721108
2019-06-14,9660.0,70.0,130049,4721108
2019-06-15,11060.0,70.0,130049,4721108
2019-06-16,8980.0,70.0,130049,4721108
2019-06-17,11060.0,75.0,130049,4721108
2019-06-18,9360.0,75.0,130049,4721108
2019-06-19,3420.0,85.0,130049,4721108
2019-06-20,3180.0,85.0,130049,4721108
2019-06-21,8740.0,75.0,130049,4721108
2019-06-22,9980.0,68.0,130049,4721108
2019-06-23,5860.0,75.0,130049,4721108
2019-06-24,2880.0,85.0,130049,4721108
2019-06-25,3100.0,85.0,130049,4721108
2019-06-26,2620.0,85.0,130049,4721108
2019-06-27,1960.0,85.0,130049,4721108
2019-06-28,2740.0,85.0,130049,4721108
2019-06-29,3560.0,85.0,130049,4721108
2019-06-30,3520.0,80.0,130049,4721108
2019-07-01,2860.0,80.0,130049,4721108
2019-07-02,3460.0,80.0,130049,4721108
2019-07-03,2980.0,80.0,130049,4721108
2019-07-04,2920.0,80.0,130049,4721108
2019-07-05,3300.0,80.0,130049,4721108
2019-07-06,4380.0,80.0,130049,4721108
2019-07-07,2920.0,80.0,130049,4721108
2019-07-08,9360.0,68.0,130049,4721108
2019-07-09,9500.0,68.0,130049,4721108
2019-07-10,3400.0,80.0,130049,4721108
2019-07-11,3860.0,80.0,130049,4721108
2019-07-12,3900.0,80.0,130049,4721108
2019-07-13,4900.0,80.0,130049,4721108
2019-07-14,7480.0,80.0,130049,4721108
2019-07-15,6720.0,68.0,130049,4721108
2019-07-16,7500.0,68.0,130049,4721108
2019-07-17,7820.0,68.0,130049,4721108
2019-07-18,6700.0,68.0,130049,4721108
2019-07-19,7720.0,68.0,130049,4721108
2019-07-20,8600.0,68.0,130049,4721108
2019-07-21,2820.0,80.0,130049,4721108
2019-07-22,3180.0,80.0,130049,4721108
2019-07-23,2980.0,80.0,130049,4721108
2019-07-24,2100.0,80.0,130049,4721108
2019-07-25,2260.0,80.0,130049,4721108
2019-07-26,2080.0,80.0,130049,4721108
2019-07-27,3460.0,80.0,130049,4721108
2019-07-28,6480.0,70.0,130049,4721108
2019-07-29,5960.0,70.0,130049,4721108
2019-07-30,5200.0,70.0,130049,4721108
2019-07-31,5620.0,70.0,130049,4721108
2019-08-01,5340.0,70.0,130049,4721108
2019-08-02,4700.0,70.0,130049,4721108
2019-08-03,7240.0,70.0,130049,4721108
2019-08-04,2020.0,80.0,130049,4721108
2019-08-05,2760.0,80.0,130049,4721108
2019-08-06,2720.0,80.0,130049,4721108
2019-08-07,1460.0,80.0,130049,4721108
2019-08-08,1580.0,80.0,130049,4721108
2019-08-09,2500.0,80.0,130049,4721108
2019-08-10,3260.0,80.0,130049,4721108
2019-08-11,2600.0,80.0,130049,4721108
2019-08-12,2600.0,80.0,130049,4721108
2019-08-13,7560.0,70.0,130049,4721108
2019-08-14,4960.0,70.0,130049,4721108
2019-08-15,5120.0,70.0,130049,4721108
2019-08-16,3360.0,80.0,130049,4721108
2019-08-17,4340.0,80.0,130049,4721108
2019-08-18,3360.0,80.0,130049,4721108
2019-08-19,6800.0,70.0,130049,4721108
2019-08-20,5660.0,70.0,130049,4721108
2019-08-21,5460.0,70.0,130049,4721108
2019-08-22,6600.0,70.0,130049,4721108
2019-08-23,7080.0,70.0,130049,4721108
2019-08-24,7340.0,70.0,130049,4721108
2019-08-25,5840.0,70.0,130049,4721108
2019-08-26,5920.0,70.0,130049,4721108
2019-08-27,5420.0,70.0,130049,4721108
2019-08-28,4460.0,70.0,130049,4721108
2019-08-29,4140.0,70.0,130049,4721108
2019-08-30,9140.0,70.0,130049,4721108
2019-08-31,3800.0,80.0,130049,4721108
2019-09-01,3240.0,95.0,130049,4721108
2019-09-02,2440.0,95.0,130049,4721108
2019-09-03,2420.0,95.0,130049,4721108
2019-09-04,8960.0,80.0,130049,4721108
2019-09-05,7860.0,80.0,130049,4721108
2019-09-06,3620.0,95.0,130049,4721108
2019-09-07,5480.0,95.0,130049,4721108
2019-09-08,3840.0,95.0,130049,4721108
2019-09-09,3580.0,95.0,130049,4721108
2019-09-10,2580.0,95.0,130049,4721108
2019-09-11,5680.0,80.0,130049,4721108
2019-09-12,4700.0,80.0,130049,4721108
2019-09-13,11640.0,80.0,130049,4721108
2019-09-14,5580.0,95.0,130049,4721108
2019-09-15,5660.0,100.0,130049,4721108
2019-09-16,11860.0,85.0,130049,4721108
2019-09-17,4860.0,100.0,130049,4721108
2019-09-18,6160.0,100.0,130049,4721108
2019-09-19,5040.0,100.0,130049,4721108
2019-09-20,4680.0,100.0,130049,4721108
2019-09-21,5900.0,100.0,130049,4721108
2019-09-22,4860.0,100.0,130049,4721108
2019-09-23,10540.0,90.0,130049,4721108
2019-09-24,9480.0,90.0,130049,4721108
2019-09-25,11460.0,90.0,130049,4721108
2019-09-26,11680.0,90.0,130049,4721108
2019-09-27,5820.0,100.0,130049,4721108
2019-09-28,7260.0,100.0,130049,4721108
2019-09-29,4660.0,105.0,130049,4721108
2019-09-30,6000.0,105.0,130049,4721108
2019-10-01,14240.0,90.0,130049,4721108
2019-10-02,2760.0,105.0,130049,4721108
2019-10-03,2280.0,105.0,130049,4721108
2019-10-04,2260.0,105.0,130049,4721108
2019-10-05,3420.0,105.0,130049,4721108
2019-10-06,2520.0,105.0,130049,4721108
2019-10-07,10680.0,90.0,130049,4721108
2019-10-08,5340.0,105.0,130049,4721108
2019-10-09,5540.0,105.0,130049,4721108
2019-10-10,7440.0,105.0,130049,4721108
2019-10-11,12360.0,97.71844660194175,130049,4721108
2019-10-12,0.0,97.71844660194175,130049,4721108
2019-10-13,5860.0,105.0,130049,4721108
2019-10-14,6940.0,90.0,130049,4721108
2019-10-15,6800.0,90.0,130049,4721108
2019-10-16,7180.0,90.0,130049,4721108
2019-10-17,7140.0,90.0,130049,4721108
2019-10-18,14880.0,90.0,130049,4721108
2019-10-19,16960.0,90.0,130049,4721108
2019-10-20,12520.0,90.0,130049,4721108
2019-10-21,4980.0,105.0,130049,4721108
2019-10-22,4340.0,105.0,130049,4721108
2019-10-23,4620.0,105.0,130049,4721108
2019-10-24,5300.0,105.0,130049,4721108
2019-10-25,5040.0,105.0,130049,4721108
2019-10-26,7560.0,105.0,130049,4721108
2019-10-27,4180.0,110.0,130049,4721108
2019-10-28,2980.0,110.0,130049,4721108
2019-10-29,3000.0,110.0,130049,4721108
2019-10-30,2400.0,110.0,130049,4721108
2019-10-31,5860.0,110.0,130049,4721108
2019-11-01,15460.0,95.0,130049,4721108
2019-11-02,6700.0,110.0,130049,4721108
2019-11-03,4760.0,113.69747899159664,130049,4721108
2019-11-04,4820.0,115.0,130049,4721108
2019-11-05,4700.0,115.0,130049,4721108
2019-11-06,4720.0,115.0,130049,4721108
2019-11-07,4200.0,115.0,130049,4721108
2019-11-08,3980.0,115.0,130049,4721108
2019-11-09,4280.0,115.0,130049,4721108
2019-11-10,3360.0,120.0,130049,4721108
2019-11-11,5300.0,120.0,130049,4721108
2019-11-12,4760.0,120.0,130049,4721108
2019-11-13,4840.0,120.0,130049,4721108
2019-11-14,4460.0,120.0,130049,4721108
2019-11-15,4180.0,120.0,130049,4721108
2019-11-16,5400.0,120.0,130049,4721108
2019-11-17,4520.0,120.0,130049,4721108
2019-11-18,5460.0,120.0,130049,4721108
2019-11-19,4760.0,120.0,130049,4721108
2019-11-20,3760.0,120.0,130049,4721108
2019-11-21,3700.0,120.0,130049,4721108
2019-11-22,5680.0,120.0,130049,4721108
2019-11-23,6040.0,120.0,130049,4721108
2019-11-24,4920.0,120.0,130049,4721108
2019-11-25,5400.0,120.0,130049,4721108
2019-11-26,5980.0,120.0,130049,4721108
2019-11-27,4420.0,120.0,130049,4721108
2019-11-28,4360.0,120.0,130049,4721108
2019-11-29,3740.0,120.0,130049,4721108
2019-11-30,6740.0,120.0,130049,4721108
2019-12-01,5220.0,120.0,130049,4721108
2019-12-02,3760.0,120.0,130049,4721108
2019-12-03,3820.0,120.0,130049,4721108
2019-12-04,3580.0,120.0,130049,4721108
2019-12-05,4720.0,120.0,130049,4721108
2019-12-06,2880.0,120.0,130049,4721108
2019-12-07,6000.0,120.0,130049,4721108
2019-12-08,4580.0,120.0,130049,4721108
2019-12-09,5260.0,120.0,130049,4721108
2019-12-10,5040.0,120.0,130049,4721108
2019-12-11,9440.0,110.0,130049,4721108
2019-12-12,8700.0,110.0,130049,4721108
2019-12-13,5420.0,120.0,130049,4721108
2019-12-14,5400.0,120.0,130049,4721108
2019-12-15,5160.0,120.0,130049,4721108
2019-12-16,5160.0,120.0,130049,4721108
2019-12-17,5300.0,120.0,130049,4721108
2019-12-18,9200.0,114.0,130049,4721108
2019-12-19,8080.0,114.0,130049,4721108
2019-12-20,2640.0,120.0,130049,4721108
2019-12-21,4700.0,120.0,130049,4721108
2019-12-22,4660.0,125.0,130049,4721108
2019-12-23,4060.0,125.0,130049,4721108
2019-12-24,4080.0,125.0,130049,4721108
2019-12-25,7840.0,115.0,130049,4721108
2019-12-26,3880.0,125.0,130049,4721108
2019-12-27,4660.0,125.0,130049,4721108
2019-12-28,6460.0,125.0,130049,4721108
2019-12-29,12560.0,115.0,130049,4721108
2019-12-30,8620.0,115.0,130049,4721108
2019-12-31,0.0,115.0,130049,4721108
2020-01-01,2660.0,125.0,130049,4721108
2020-01-02,1580.0,125.0,130049,4721108
2020-01-03,1260.0,125.0,130049,4721108
2020-01-04,3080.0,125.0,130049,4721108
2020-01-05,4000.0,125.0,130049,4721108
2020-01-06,4420.0,125.0,130049,4721108
2020-01-07,3720.0,125.0,130049,4721108
2020-01-08,3680.0,125.0,130049,4721108
2020-01-09,8800.0,115.0,130049,4721108
2020-01-10,3160.0,125.0,130049,4721108
2020-01-11,5200.0,125.0,130049,4721108
2020-01-12,3880.0,120.0,130049,4721108
2020-01-13,7380.0,110.0,130049,4721108
2020-01-14,6740.0,110.0,130049,4721108
2020-01-15,3720.0,120.0,130049,4721108
2020-01-16,5420.0,120.0,130049,4721108
2020-01-17,10860.0,110.0,130049,4721108
2020-01-18,7200.0,110.0,130049,4721108
2020-01-19,5440.0,110.0,130049,4721108
2020-01-20,13240.0,100.0,130049,4721108
2020-01-21,11680.0,100.0,130049,4721108
2020-01-22,6040.0,120.0,130049,4721108
2020-01-23,5080.0,120.0,130049,4721108
2020-01-24,4960.0,120.0,130049,4721108
2020-01-25,5820.0,120.0,130049,4721108
2020-01-26,3740.0,120.0,130049,4721108
2020-01-27,4180.0,120.0,130049,4721108
2020-01-28,3380.0,120.0,130049,4721108
2020-01-29,10840.0,97.0,130049,4721108
2020-01-30,9620.0,97.0,130049,4721108
2020-01-31,5860.0,120.0,130049,4721108
2020-02-01,14000.0,97.0,130049,4721108
2020-02-02,6520.0,120.0,130049,4721108
2020-02-03,4500.0,120.0,130049,4721108
2020-02-04,3720.0,120.0,130049,4721108
2020-02-05,3220.0,120.0,130049,4721108
2020-02-06,14820.0,97.0,130049,4721108
2020-02-07,11600.0,97.0,130049,4721108
2020-02-08,5760.0,120.0,130049,4721108
2020-02-09,3840.0,120.0,130049,4721108
2020-02-10,8960.0,105.0,130049,4721108
2020-02-11,4700.0,105.0,130049,4721108
2020-02-12,3740.0,105.0,130049,4721108
2020-02-13,4700.0,105.0,130049,4721108
2020-02-14,3260.0,120.0,130049,4721108
2020-02-15,3860.0,120.0,130049,4721108
2020-02-16,2880.0,120.0,130049,4721108
2020-02-17,3220.0,120.0,130049,4721108
2020-02-18,4320.0,120.0,130049,4721108
2020-02-19,10340.0,95.0,130049,4721108
2020-02-20,9340.0,95.0,130049,4721108
2020-02-21,4120.0,120.0,130049,4721108
2020-02-22,5260.0,120.0,130049,4721108
2020-02-23,3860.0,115.98445595854922,130049,4721108
2020-02-24,3180.0,115.0,130049,4721108
2020-02-25,11700.0,95.0,130049,4721108
2020-02-26,11080.0,95.0,130049,4721108
2020-02-27,4100.0,115.0,130049,4721108
2020-02-28,4460.0,115.0,130049,4721108
2020-02-29,6240.0,115.0,130049,4721108
2020-03-01,4420.0,115.0,130049,4721108
2020-03-02,3620.0,115.0,130049,4721108
2020-03-03,3120.0,115.0,130049,4721108
2020-03-04,13920.0,90.0,130049,4721108
2020-03-05,11500.0,90.0,130049,4721108
2020-03-06,8320.0,85.0,130049,4721108
2020-03-07,10000.0,85.0,130049,4721108
2020-03-08,11900.0,85.0,130049,4721108
2020-03-09,5900.0,115.0,130049,4721108
2020-03-10,5300.0,115.0,130049,4721108
2020-03-11,9600.0,80.0,130049,4721108
2020-03-12,9500.0,80.0,130049,4721108
2020-03-13,4580.0,115.0,130049,4721108
2020-03-14,13000.0,80.0,130049,4721108
2020-03-15,4120.0,115.0,130049,4721108
2020-03-16,4760.0,115.0,130049,4721108
2020-03-17,2820.0,115.0,130049,4721108
2020-03-18,10600.0,80.0,130049,4721108
2020-03-19,10540.0,80.0,130049,4721108
2020-03-20,2120.0,115.0,130049,4721108
2020-03-21,5040.0,115.0,130049,4721108
2020-03-22,2920.0,115.0,130049,4721108
2020-03-23,9720.0,80.0,130049,4721108
2020-03-24,9700.0,80.0,130049,4721108
2020-03-25,3920.0,115.0,130049,4721108
2020-03-26,3760.0,115.0,130049,4721108
2020-03-27,5420.0,115.0,130049,4721108
2020-03-28,4800.0,75.0,130049,4721108
2020-03-29,12060.0,75.0,130049,4721108
2020-03-30,12260.0,75.0,130049,4721108
2020-03-31,6320.0,115.0,130049,4721108
2020-04-01,4140.0,115.0,130049,4721108
2020-04-02,14260.0,85.0,130049,4721108
2020-04-03,4580.0,115.0,130049,4721108
2020-04-04,6220.0,115.0,130049,4721108
2020-04-05,4500.0,115.0,130049,4721108
2020-04-06,4300.0,115.0,130049,4721108
2020-04-07,4100.0,115.0,130049,4721108
2020-04-08,3140.0,115.0,130049,4721108
2020-04-09,1760.0,115.0,130049,4721108
2020-04-10,2540.0,115.0,130049,4721108
2020-04-11,4740.0,115.0,130049,4721108
2020-04-12,4000.0,115.0,130049,4721108
2020-04-13,2540.0,115.0,130049,4721108
2020-04-14,2940.0,115.0,130049,4721108
2020-04-15,3480.0,115.0,130049,4721108
2020-04-16,4520.0,115.0,130049,4721108
2020-04-17,3800.0,115.0,130049,4721108
2020-04-18,5400.0,115.0,130049,4721108
2020-04-19,3580.0,115.0,130049,4721108
2020-04-20,4180.0,115.0,130049,4721108
2020-04-21,4440.0,112.29729729729729,130049,4721108
2020-04-22,5420.0,108.35793357933579,130049,4721108
2020-04-23,4640.0,115.0,130049,4721108
2020-04-24,4920.0,115.0,130049,4721108
2020-04-25,6280.0,115.0,130049,4721108
2020-04-26,3780.0,115.0,130049,4721108
2020-04-27,4480.0,115.0,130049,4721108
2020-04-28,4800.0,115.0,130049,4721108
2020-04-29,3780.0,115.0,130049,4721108
2020-04-30,5180.0,115.0,130049,4721108
2020-05-01,4060.0,115.0,130049,4721108
2020-05-02,4820.0,115.0,130049,4721108
2020-05-03,3840.0,115.0,130049,4721108
2020-05-04,4500.0,115.0,130049,4721108
2020-05-05,4080.0,115.0,130049,4721108
2020-05-06,3380.0,115.0,130049,4721108
2020-05-07,4060.0,115.0,130049,4721108
2020-05-08,4400.0,115.0,130049,4721108
2020-05-09,5100.0,115.0,130049,4721108
2020-05-10,4020.0,115.0,130049,4721108
2020-05-11,4240.0,115.0,130049,4721108
2020-05-12,4080.0,115.0,130049,4721108
2020-05-13,3220.0,115.0,130049,4721108
2020-05-14,3800.0,115.0,130049,4721108
2020-05-15,3900.0,115.0,130049,4721108
2020-05-16,5120.0,115.0,130049,4721108
2020-05-17,4220.0,115.0,130049,4721108
2020-05-18,4440.0,115.0,130049,4721108
2020-05-19,3880.0,115.0,130049,4721108
2020-05-20,3660.0,115.0,130049,4721108
2020-05-21,4260.0,115.0,130049,4721108
2020-05-22,4540.0,115.0,130049,4721108
2020-05-23,5220.0,115.0,130049,4721108
2020-05-24,3580.0,110.0,130049,4721108
2020-05-25,3800.0,110.0,130049,4721108
2020-05-26,4220.0,110.0,130049,4721108
2020-05-27,3860.0,110.0,130049,4721108
2020-05-28,4120.0,110.0,130049,4721108
2020-05-29,3480.0,110.0,130049,4721108
2020-05-30,4180.0,110.0,130049,4721108
2020-05-31,4120.0,110.0,130049,4721108
2020-06-01,15760.0,80.0,130049,4721108
2020-06-02,4200.0,110.0,130049,4721108
2020-06-03,4200.0,110.0,130049,4721108
2020-06-04,4320.0,110.0,130049,4721108
2020-06-05,3400.0,110.0,130049,4721108
2020-06-06,3860.0,110.0,130049,4721108
2020-06-07,2680.0,110.0,130049,4721108
2020-06-08,2200.0,110.0,130049,4721108
2020-06-09,3720.0,110.0,130049,4721108
2020-06-10,2060.0,110.0,130049,4721108
2020-06-11,2820.0,110.0,130049,4721108
2020-06-12,3120.0,110.0,130049,4721108
2020-06-13,4240.0,110.0,130049,4721108
2020-06-14,14560.0,80.0,130049,4721108
2020-06-15,3720.0,105.0,130049,4721108
2020-06-16,4180.0,105.0,130049,4721108
2020-06-17,3300.0,105.0,130049,4721108
2020-06-18,2760.0,105.0,130049,4721108
2020-06-19,2700.0,105.0,130049,4721108
2020-06-20,4140.0,105.0,130049,4721108
2020-06-21,2500.0,105.0,130049,4721108
2020-06-22,2660.0,105.0,130049,4721108
2020-06-23,3400.0,105.0,130049,4721108
2020-06-24,16020.0,75.0,130049,4721108
2020-06-25,2760.0,105.0,130049,4721108
2020-06-26,3020.0,105.0,130049,4721108
2020-06-27,3800.0,105.0,130049,4721108
2020-06-28,2960.0,95.0,130049,4721108
2020-06-29,3500.0,95.0,130049,4721108
2020-06-30,4480.0,95.0,130049,4721108
2020-07-01,2740.0,95.0,130049,4721108
2020-07-02,2620.0,95.0,130049,4721108
2020-07-03,2360.0,95.0,130049,4721108
2020-07-04,3760.0,95.0,130049,4721108
2020-07-05,3300.0,95.0,130049,4721108
2020-07-06,3420.0,95.0,130049,4721108
2020-07-07,2860.0,95.0,130049,4721108
2020-07-08,2960.0,95.0,130049,4721108
2020-07-09,3120.0,95.0,130049,4721108
2020-07-10,11680.0,75.0,130049,4721108
2020-07-11,11480.0,75.0,130049,4721108
2020-07-12,8320.0,75.0,130049,4721108
2020-07-13,8080.0,75.0,130049,4721108
2020-07-14,8840.0,75.0,130049,4721108
2020-07-15,8780.0,75.0,130049,4721108
2020-07-16,10700.0,75.0,130049,4721108
2020-07-17,3340.0,95.0,130049,4721108
2020-07-18,3660.0,95.0,130049,4721108
2020-07-19,2880.0,95.0,130049,4721108
2020-07-20,3260.0,95.0,130049,4721108
2020-07-21,2600.0,95.0,130049,4721108
2020-07-22,3160.0,95.0,130049,4721108
2020-07-23,2340.0,95.0,130049,4721108
2020-07-24,2980.0,95.0,130049,4721108
2020-07-25,3880.0,95.0,130049,4721108
2020-07-26,2240.0,95.0,130049,4721108
2020-07-27,3000.0,95.0,130049,4721108
2020-07-28,3340.0,95.0,130049,4721108
2020-07-29,3140.0,95.0,130049,4721108
2020-07-30,3740.0,95.0,130049,4721108
2020-07-31,3900.0,95.0,130049,4721108
2020-08-01,4020.0,95.0,130049,4721108
2020-08-02,2880.0,95.0,130049,4721108
2020-08-03,3700.0,95.0,130049,4721108
2020-08-04,3540.0,95.0,130049,4721108
2020-08-05,11740.0,80.0,130049,4721108
2020-08-06,3300.0,95.0,130049,4721108
2020-08-07,3240.0,95.0,130049,4721108
2020-08-08,4100.0,95.0,130049,4721108
2020-08-09,3420.0,95.0,130049,4721108
2020-08-10,3140.0,95.0,130049,4721108
2020-08-11,2780.0,95.0,130049,4721108
2020-08-12,2660.0,95.0,130049,4721108
2020-08-13,3060.0,95.0,130049,4721108
2020-08-14,9920.0,90.3024193548387,130049,4721108
2020-08-15,7060.0,90.0,130049,4721108
2020-08-16,3900.0,90.0,130049,4721108
2020-08-17,1980.0,110.0,130049,4721108
2020-08-18,2160.0,110.0,130049,4721108
2020-08-19,1260.0,110.0,130049,4721108
2020-08-20,2160.0,110.0,130049,4721108
2020-08-21,2400.0,110.0,130049,4721108
2020-08-22,3540.0,110.0,130049,4721108
2020-08-23,3000.0,110.0,130049,4721108
2020-08-24,3520.0,110.0,130049,4721108
2020-08-25,3380.0,110.0,130049,4721108
2020-08-26,6800.0,95.0,130049,4721108
2020-08-27,5380.0,95.0,130049,4721108
2020-08-28,2280.0,110.0,130049,4721108
2020-08-29,3160.0,110.0,130049,4721108
2020-08-30,2860.0,110.0,130049,4721108
2020-08-31,3720.0,110.0,130049,4721108
2020-09-01,13160.0,90.0,130049,4721108
2020-09-02,3740.0,110.0,130049,4721108
2020-09-03,3300.0,110.0,130049,4721108
2020-09-04,7140.0,90.0,130049,4721108
2020-09-05,6520.0,90.0,130049,4721108
2020-09-06,4760.0,90.0,130049,4721108
2020-09-07,3500.0,110.0,130049,4721108
2020-09-08,2740.0,110.0,130049,4721108
2020-09-09,7020.0,108.2905982905983,130049,4721108
2020-09-10,4880.0,108.46311475409836,130049,4721108
2020-09-11,2620.0,110.0,130049,4721108
2020-09-12,3720.0,110.0,130049,4721108
2020-09-13,3720.0,110.0,130049,4721108
2020-09-14,6620.0,95.0,130049,4721108
2020-09-15,4100.0,110.0,130049,4721108
2020-09-16,3920.0,110.0,130049,4721108
2020-09-17,3540.0,110.0,130049,4721108
2020-09-18,3760.0,110.0,130049,4721108
2020-09-19,4260.0,110.0,130049,4721108
2020-09-20,3400.0,110.0,130049,4721108
2020-09-21,4380.0,110.0,130049,4721108
2020-09-22,8400.0,90.0,130049,4721108
2020-09-23,7600.0,90.0,130049,4721108
2020-09-24,9240.0,90.0,130049,4721108
2020-09-25,4340.0,106.7741935483871,130049,4721108
2020-09-26,5480.0,107.44525547445255,130049,4721108
2020-09-27,5080.0,108.81889763779527,130049,4721108
2020-09-28,5560.0,108.56115107913669,130049,4721108
2020-09-29,5340.0,107.75280898876404,130049,4721108
2020-09-30,5140.0,110.0,130049,4721108
2020-10-01,17260.0,95.0,130049,4721108
2020-10-02,9360.0,100.0,130049,4721108
2020-10-03,10320.0,100.0,130049,4721108
2020-10-04,7820.0,100.0,130049,4721108
2020-10-05,6040.0,110.0,130049,4721108
2020-10-06,8180.0,100.0,130049,4721108
2020-10-07,7300.0,100.0,130049,4721108
2020-10-08,8020.0,100.0,130049,4721108
2020-10-09,3800.0,110.0,130049,4721108
2020-10-10,5740.0,110.0,130049,4721108
2020-10-11,3780.0,117.0,130049,4721108
2020-10-12,4480.0,117.0,130049,4721108
2020-10-13,4320.0,117.0,130049,4721108
2020-10-14,4260.0,117.0,130049,4721108
2020-10-15,4080.0,117.0,130049,4721108
2020-10-16,9740.0,107.0,130049,4721108
